"","sitecode","trap_ID","lat","long","buffer_m","fc_threshold","fc_npix","fc_frac_loss","fc_frac_gain","fc_frac_lossgain"
"876","COU","CT-COU-2-22",-11.9730372,-71.3210139,"120m buffer",75,48,0,0,0
"877","COU","CT-COU-2-23",-11.9730609,-71.307496,"30m buffer",75,2,0,0,0
"878","COU","CT-COU-2-23",-11.9730609,-71.307496,"60m buffer",75,9,0,0,0
"879","COU","CT-COU-2-23",-11.9730609,-71.307496,"120m buffer",75,45,0,0,0
"880","COU","CT-COU-2-24",-11.9735026,-71.279772,"30m buffer",75,3,0,0,0
"881","COU","CT-COU-2-24",-11.9735026,-71.279772,"60m buffer",75,13,0,0,0
"882","COU","CT-COU-2-24",-11.9735026,-71.279772,"120m buffer",75,49,0,0,0
"883","COU","CT-COU-2-25",-11.9847918,-71.3143062,"30m buffer",75,4,0,0,0
"884","COU","CT-COU-2-25",-11.9847918,-71.3143062,"60m buffer",75,14,0,0,0
"885","COU","CT-COU-2-25",-11.9847918,-71.3143062,"120m buffer",75,50,0,0,0
"886","COU","CT-COU-2-26",-11.9849053,-71.3004242,"30m buffer",75,4,0,0,0
"887","COU","CT-COU-2-26",-11.9849053,-71.3004242,"60m buffer",75,12,0,0,0
"888","COU","CT-COU-2-26",-11.9849053,-71.3004242,"120m buffer",75,50,0,0,0
"889","COU","CT-COU-2-27",-11.9850578,-71.2866544,"30m buffer",75,3,0,0,0
"890","COU","CT-COU-2-27",-11.9850578,-71.2866544,"60m buffer",75,11,0,0,0
"891","COU","CT-COU-2-27",-11.9850578,-71.2866544,"120m buffer",75,47,0,0,0
"892","COU","CT-COU-2-28",-11.9965433,-71.3074947,"30m buffer",75,2,0,0,0
"893","COU","CT-COU-2-28",-11.9965433,-71.3074947,"60m buffer",75,12,0,0,0
"894","COU","CT-COU-2-28",-11.9965433,-71.3074947,"120m buffer",75,47,0,0,0
"895","COU","CT-COU-2-29",-11.9964872,-71.2933386,"30m buffer",75,2,0,0,0
"896","COU","CT-COU-2-29",-11.9964872,-71.2933386,"60m buffer",75,12,0,0,0
"897","COU","CT-COU-2-29",-11.9964872,-71.2933386,"120m buffer",75,47,0,0,0
"898","COU","CT-COU-2-30",-11.9965911,-71.2801758,"30m buffer",75,4,0,0,0
"899","COU","CT-COU-2-30",-11.9965911,-71.2801758,"60m buffer",75,13,0,0,0
"900","COU","CT-COU-2-30",-11.9965911,-71.2801758,"120m buffer",75,49,0,0,0
"901","CSN","CT-CSN-1-01",4.74062,-56.20675,"30m buffer",75,3,0,0,0
"902","CSN","CT-CSN-1-01",4.74062,-56.20675,"60m buffer",75,13,0,0,0
"903","CSN","CT-CSN-1-01",4.74062,-56.20675,"120m buffer",75,48,0,0,0
"904","CSN","CT-CSN-1-02",4.74062,-56.21944,"30m buffer",75,2,0,0,0
"905","CSN","CT-CSN-1-02",4.74062,-56.21944,"60m buffer",75,10,0,0,0
"906","CSN","CT-CSN-1-02",4.74062,-56.21944,"120m buffer",75,46,0,0,0
"907","CSN","CT-CSN-1-03",4.75349,-56.20689,"30m buffer",75,3,0,0,0
"908","CSN","CT-CSN-1-03",4.75349,-56.20689,"60m buffer",75,13,0,0,0
"909","CSN","CT-CSN-1-03",4.75349,-56.20689,"120m buffer",75,49,0,0,0
"910","CSN","CT-CSN-1-04",4.75378,-56.21952,"30m buffer",75,4,0,0,0
"911","CSN","CT-CSN-1-04",4.75378,-56.21952,"60m buffer",75,13,0,0,0
"912","CSN","CT-CSN-1-04",4.75378,-56.21952,"120m buffer",75,49,0,0,0
"913","CSN","CT-CSN-1-05",4.75353,-56.23224,"30m buffer",75,2,0,0,0
"914","CSN","CT-CSN-1-05",4.75353,-56.23224,"60m buffer",75,10,0,0,0
"915","CSN","CT-CSN-1-05",4.75353,-56.23224,"120m buffer",75,47,0,0,0
"916","CSN","CT-CSN-1-06",4.76624,-56.20667,"30m buffer",75,2,0,0,0
"917","CSN","CT-CSN-1-06",4.76624,-56.20667,"60m buffer",75,12,0,0,0
"918","CSN","CT-CSN-1-06",4.76624,-56.20667,"120m buffer",75,45,0,0,0
"919","CSN","CT-CSN-1-07",4.76629,-56.21947,"30m buffer",75,2,0,0,0
"920","CSN","CT-CSN-1-07",4.76629,-56.21947,"60m buffer",75,12,0,0,0
"921","CSN","CT-CSN-1-07",4.76629,-56.21947,"120m buffer",75,47,0,0,0
"922","CSN","CT-CSN-1-08",4.76624,-56.23223,"30m buffer",75,2,0,0,0
"923","CSN","CT-CSN-1-08",4.76624,-56.23223,"60m buffer",75,12,0,0,0
"924","CSN","CT-CSN-1-08",4.76624,-56.23223,"120m buffer",75,45,0,0,0
"925","CSN","CT-CSN-1-09",4.77918,-56.23237,"30m buffer",75,2,0,0,0
"926","CSN","CT-CSN-1-09",4.77918,-56.23237,"60m buffer",75,12,0,0,0
"927","CSN","CT-CSN-1-09",4.77918,-56.23237,"120m buffer",75,45,0,0,0
"928","CSN","CT-CSN-1-10",4.77898,-56.21959,"30m buffer",75,4,0,0,0
"929","CSN","CT-CSN-1-10",4.77898,-56.21959,"60m buffer",75,12,0,0,0
"930","CSN","CT-CSN-1-10",4.77898,-56.21959,"120m buffer",75,49,0,0,0
"931","CSN","CT-CSN-1-11",4.7791,-56.19401,"30m buffer",75,4,0,0,0
"932","CSN","CT-CSN-1-11",4.7791,-56.19401,"60m buffer",75,13,0,0,0
"933","CSN","CT-CSN-1-11",4.7791,-56.19401,"120m buffer",75,49,0,0,0
"934","CSN","CT-CSN-1-12",4.79181,-56.1811,"30m buffer",75,2,0,0,0
"935","CSN","CT-CSN-1-12",4.79181,-56.1811,"60m buffer",75,12,0,0,0
"936","CSN","CT-CSN-1-12",4.79181,-56.1811,"120m buffer",75,46,0,0,0
"937","CSN","CT-CSN-1-13",4.79187,-56.19412,"30m buffer",75,3,0,0,0
"938","CSN","CT-CSN-1-13",4.79187,-56.19412,"60m buffer",75,12,0,0,0
"939","CSN","CT-CSN-1-13",4.79187,-56.19412,"120m buffer",75,46,0,0,0
"940","CSN","CT-CSN-1-14",4.79184,-56.20686,"30m buffer",75,4,0,0,0
"941","CSN","CT-CSN-1-14",4.79184,-56.20686,"60m buffer",75,13,0,0,0
"942","CSN","CT-CSN-1-14",4.79184,-56.20686,"120m buffer",75,49,0,0,0
"943","CSN","CT-CSN-1-15",4.80472,-56.20657,"30m buffer",75,2,0,0,0
"944","CSN","CT-CSN-1-15",4.80472,-56.20657,"60m buffer",75,12,0,0,0
"945","CSN","CT-CSN-1-15",4.80472,-56.20657,"120m buffer",75,46,0,0,0
"946","CSN","CT-CSN-1-16",4.80463,-56.19394,"30m buffer",75,3,0,0,0
"947","CSN","CT-CSN-1-16",4.80463,-56.19394,"60m buffer",75,13,0,0,0
"948","CSN","CT-CSN-1-16",4.80463,-56.19394,"120m buffer",75,49,0,0,0
"949","CSN","CT-CSN-1-17",4.80475,-56.18127,"30m buffer",75,2,0,0,0
"950","CSN","CT-CSN-1-17",4.80475,-56.18127,"60m buffer",75,12,0,0,0
"951","CSN","CT-CSN-1-17",4.80475,-56.18127,"120m buffer",75,46,0,0,0
"952","CSN","CT-CSN-1-18",4.80469,-56.16838,"30m buffer",75,3,0,0,0
"953","CSN","CT-CSN-1-18",4.80469,-56.16838,"60m buffer",75,11,0,0,0
"954","CSN","CT-CSN-1-18",4.80469,-56.16838,"120m buffer",75,46,0,0,0
"955","CSN","CT-CSN-1-19",4.80464,-56.15572,"30m buffer",75,4,0,0,0
"956","CSN","CT-CSN-1-19",4.80464,-56.15572,"60m buffer",75,13,0,0,0
"957","CSN","CT-CSN-1-19",4.80464,-56.15572,"120m buffer",75,49,0,0,0
"958","CSN","CT-CSN-1-20",4.81742,-56.15567,"30m buffer",75,4,0,0,0
"959","CSN","CT-CSN-1-20",4.81742,-56.15567,"60m buffer",75,13,0,0,0
"960","CSN","CT-CSN-1-20",4.81742,-56.15567,"120m buffer",75,49,0,0,0
"961","CSN","CT-CSN-1-21",4.81739,-56.16831,"30m buffer",75,2,0,0,0
"962","CSN","CT-CSN-1-21",4.81739,-56.16831,"60m buffer",75,12,0,0,0
"963","CSN","CT-CSN-1-21",4.81739,-56.16831,"120m buffer",75,45,0,0,0
"964","CSN","CT-CSN-1-22",4.81737,-56.19396,"30m buffer",75,4,0,0,0
"965","CSN","CT-CSN-1-22",4.81737,-56.19396,"60m buffer",75,13,0,0,0
"966","CSN","CT-CSN-1-22",4.81737,-56.19396,"120m buffer",75,49,0,0,0
"967","CSN","CT-CSN-1-23",4.83017,-56.18107,"30m buffer",75,3,0,0,0
"968","CSN","CT-CSN-1-23",4.83017,-56.18107,"60m buffer",75,12,0,0,0
"969","CSN","CT-CSN-1-23",4.83017,-56.18107,"120m buffer",75,48,0,0,0
"970","CSN","CT-CSN-1-24",4.83012,-56.16832,"30m buffer",75,2,0,0,0
"971","CSN","CT-CSN-1-24",4.83012,-56.16832,"60m buffer",75,12,0,0,0
"972","CSN","CT-CSN-1-24",4.83012,-56.16832,"120m buffer",75,45,0,0,0
"973","CSN","CT-CSN-1-25",4.83013,-56.15571,"30m buffer",75,4,0,0,0
"974","CSN","CT-CSN-1-25",4.83013,-56.15571,"60m buffer",75,12,0,0,0
"975","CSN","CT-CSN-1-25",4.83013,-56.15571,"120m buffer",75,52,0,0,0
"976","CSN","CT-CSN-1-26",4.83016,-56.14276,"30m buffer",75,2,0,0,0
"977","CSN","CT-CSN-1-26",4.83016,-56.14276,"60m buffer",75,12,0,0,0
"978","CSN","CT-CSN-1-26",4.83016,-56.14276,"120m buffer",75,45,0,0,0
"979","CSN","CT-CSN-1-27",4.843,-56.13023,"30m buffer",75,3,0,0,0
"980","CSN","CT-CSN-1-27",4.843,-56.13023,"60m buffer",75,11,0,0,0
"981","CSN","CT-CSN-1-27",4.843,-56.13023,"120m buffer",75,47,0,0,0
"982","CSN","CT-CSN-1-28",4.84281,-56.14283,"30m buffer",75,3,0,0,0
"983","CSN","CT-CSN-1-28",4.84281,-56.14283,"60m buffer",75,11,0,0,0
"984","CSN","CT-CSN-1-28",4.84281,-56.14283,"120m buffer",75,46,0,0,0
"985","CSN","CT-CSN-1-29",4.84275,-56.15587,"30m buffer",75,3,0,0,0
"986","CSN","CT-CSN-1-29",4.84275,-56.15587,"60m buffer",75,11,0,0,0
"987","CSN","CT-CSN-1-29",4.84275,-56.15587,"120m buffer",75,46,0,0,0
"988","CSN","CT-CSN-1-30",4.84305,-56.1683,"30m buffer",75,2,0,0,0
"989","CSN","CT-CSN-1-30",4.84305,-56.1683,"60m buffer",75,10,0,0,0
"990","CSN","CT-CSN-1-30",4.84305,-56.1683,"120m buffer",75,46,0,0,0
"991","CSN","CT-CSN-2-01",4.69265,-56.1962,"30m buffer",75,4,0,0,0
"992","CSN","CT-CSN-2-01",4.69265,-56.1962,"60m buffer",75,12,0,0,0
"993","CSN","CT-CSN-2-01",4.69265,-56.1962,"120m buffer",75,49,0,0,0
"994","CSN","CT-CSN-2-02",4.70256,-56.19395,"30m buffer",75,3,0,0,0
"995","CSN","CT-CSN-2-02",4.70256,-56.19395,"60m buffer",75,12,0,0,0
"996","CSN","CT-CSN-2-02",4.70256,-56.19395,"120m buffer",75,47,0,0,0
"997","CSN","CT-CSN-2-03",4.70493,-56.17308,"30m buffer",75,3,0,0,0
"998","CSN","CT-CSN-2-03",4.70493,-56.17308,"60m buffer",75,11,0,0,0
"999","CSN","CT-CSN-2-03",4.70493,-56.17308,"120m buffer",75,47,0,0,0
"1000","CSN","CT-CSN-2-04",4.70223,-56.16857,"30m buffer",75,2,0,0,0
"1001","CSN","CT-CSN-2-04",4.70223,-56.16857,"60m buffer",75,10,0,0,0
"1002","CSN","CT-CSN-2-04",4.70223,-56.16857,"120m buffer",75,46,0,0,0
"1003","CSN","CT-CSN-2-05",4.71497,-56.18114,"30m buffer",75,3,0,0,0
"1004","CSN","CT-CSN-2-05",4.71497,-56.18114,"60m buffer",75,11,0,0,0
"1005","CSN","CT-CSN-2-05",4.71497,-56.18114,"120m buffer",75,45,0,0,0
"1006","CSN","CT-CSN-2-06",4.71518,-56.19394,"30m buffer",75,3,0,0,0
"1007","CSN","CT-CSN-2-06",4.71518,-56.19394,"60m buffer",75,13,0,0,0
"1008","CSN","CT-CSN-2-06",4.71518,-56.19394,"120m buffer",75,49,0,0,0
"1009","CSN","CT-CSN-2-07",4.72799,-56.1942,"30m buffer",75,3,0,0,0
"1010","CSN","CT-CSN-2-07",4.72799,-56.1942,"60m buffer",75,11,0,0,0
"1011","CSN","CT-CSN-2-07",4.72799,-56.1942,"120m buffer",75,48,0,0,0
"1012","CSN","CT-CSN-2-08",4.72752,-56.18116,"30m buffer",75,3,0,0,0
"1013","CSN","CT-CSN-2-08",4.72752,-56.18116,"60m buffer",75,11,0,0,0
"1014","CSN","CT-CSN-2-08",4.72752,-56.18116,"120m buffer",75,46,0,0,0
"1015","CSN","CT-CSN-2-09",4.72763,-56.16846,"30m buffer",75,4,0,0,0
"1016","CSN","CT-CSN-2-09",4.72763,-56.16846,"60m buffer",75,12,0,0,0
"1017","CSN","CT-CSN-2-09",4.72763,-56.16846,"120m buffer",75,52,0,0,0
"1018","CSN","CT-CSN-2-10",4.74122,-56.16906,"30m buffer",75,4,0,0,0
"1019","CSN","CT-CSN-2-10",4.74122,-56.16906,"60m buffer",75,12,0,0,0
"1020","CSN","CT-CSN-2-10",4.74122,-56.16906,"120m buffer",75,50,0,0,0
"1021","CSN","CT-CSN-2-11",4.73986,-56.17971,"30m buffer",75,2,0,0,0
"1022","CSN","CT-CSN-2-11",4.73986,-56.17971,"60m buffer",75,12,0,0,0
"1023","CSN","CT-CSN-2-11",4.73986,-56.17971,"120m buffer",75,46,0,0,0
"1024","CSN","CT-CSN-2-12",4.7533,-56.1812,"30m buffer",75,3,0,0,0
"1025","CSN","CT-CSN-2-12",4.7533,-56.1812,"60m buffer",75,12,0,0,0
"1026","CSN","CT-CSN-2-12",4.7533,-56.1812,"120m buffer",75,46,0,0,0
"1027","CSN","CT-CSN-2-13",4.75392,-56.16911,"30m buffer",75,3,0,0,0
"1028","CSN","CT-CSN-2-13",4.75392,-56.16911,"60m buffer",75,11,0,0,0
"1029","CSN","CT-CSN-2-13",4.75392,-56.16911,"120m buffer",75,46,0,0,0
"1030","CSN","CT-CSN-2-14",4.75351,-56.15575,"30m buffer",75,4,0,0,0
"1031","CSN","CT-CSN-2-14",4.75351,-56.15575,"60m buffer",75,13,0,0,0
"1032","CSN","CT-CSN-2-14",4.75351,-56.15575,"120m buffer",75,49,0,0,0
"1033","CSN","CT-CSN-2-15",4.76619,-56.16846,"30m buffer",75,4,0,0,0
"1034","CSN","CT-CSN-2-15",4.76619,-56.16846,"60m buffer",75,13,0,0,0
"1035","CSN","CT-CSN-2-15",4.76619,-56.16846,"120m buffer",75,49,0,0,0
"1036","CSN","CT-CSN-2-16",4.76625,-56.15565,"30m buffer",75,4,0,0,0
"1037","CSN","CT-CSN-2-16",4.76625,-56.15565,"60m buffer",75,12,0,0,0
"1038","CSN","CT-CSN-2-16",4.76625,-56.15565,"120m buffer",75,50,0,0,0
"1039","CSN","CT-CSN-2-17",4.76626,-56.14288,"30m buffer",75,4,0,0,0
"1040","CSN","CT-CSN-2-17",4.76626,-56.14288,"60m buffer",75,12,0,0,0
"1041","CSN","CT-CSN-2-17",4.76626,-56.14288,"120m buffer",75,49,0,0,0
"1042","CSN","CT-CSN-2-18",4.77896,-56.14277,"30m buffer",75,2,0,0,0
"1043","CSN","CT-CSN-2-18",4.77896,-56.14277,"60m buffer",75,10,0,0,0
"1044","CSN","CT-CSN-2-18",4.77896,-56.14277,"120m buffer",75,47,0,0,0
"1045","CSN","CT-CSN-2-19",4.77917,-56.15556,"30m buffer",75,1,0,0,0
"1046","CSN","CT-CSN-2-19",4.77917,-56.15556,"60m buffer",75,9,0,0,0
"1047","CSN","CT-CSN-2-19",4.77917,-56.15556,"120m buffer",75,45,0,0,0
"1048","CSN","CT-CSN-2-20",4.7789,-56.11737,"30m buffer",75,2,0,0,0
"1049","CSN","CT-CSN-2-20",4.7789,-56.11737,"60m buffer",75,12,0,0,0
"1050","CSN","CT-CSN-2-20",4.7789,-56.11737,"120m buffer",75,45,0,0,0
"1051","CSN","CT-CSN-2-21",4.77906,-56.1302,"30m buffer",75,4,0,0,0
"1052","CSN","CT-CSN-2-21",4.77906,-56.1302,"60m buffer",75,13,0,0,0
"1053","CSN","CT-CSN-2-21",4.77906,-56.1302,"120m buffer",75,49,0,0,0
"1054","CSN","CT-CSN-2-22",4.7911,-56.13006,"30m buffer",75,2,0,0,0
"1055","CSN","CT-CSN-2-22",4.7911,-56.13006,"60m buffer",75,10,0,0,0
"1056","CSN","CT-CSN-2-22",4.7911,-56.13006,"120m buffer",75,46,0,0,0
"1057","CSN","CT-CSN-2-23",4.79164,-56.11731,"30m buffer",75,3,0,0,0
"1058","CSN","CT-CSN-2-23",4.79164,-56.11731,"60m buffer",75,12,0,0,0
"1059","CSN","CT-CSN-2-23",4.79164,-56.11731,"120m buffer",75,47,0,0,0
"1060","CSN","CT-CSN-2-24",4.79166,-56.10467,"30m buffer",75,2,0,0,0
"1061","CSN","CT-CSN-2-24",4.79166,-56.10467,"60m buffer",75,10,0,0,0
"1062","CSN","CT-CSN-2-24",4.79166,-56.10467,"120m buffer",75,46,0,0,0
"1063","CSN","CT-CSN-2-25",4.80442,-56.10483,"30m buffer",75,2,0,0,0
"1064","CSN","CT-CSN-2-25",4.80442,-56.10483,"60m buffer",75,12,0,0,0
"1065","CSN","CT-CSN-2-25",4.80442,-56.10483,"120m buffer",75,46,0,0,0
"1066","CSN","CT-CSN-2-26",4.80441,-56.11739,"30m buffer",75,3,0,0,0
"1067","CSN","CT-CSN-2-26",4.80441,-56.11739,"60m buffer",75,12,0,0,0
"1068","CSN","CT-CSN-2-26",4.80441,-56.11739,"120m buffer",75,47,0,0,0
"1069","CSN","CT-CSN-2-27",4.80447,-56.13009,"30m buffer",75,3,0,0,0
"1070","CSN","CT-CSN-2-27",4.80447,-56.13009,"60m buffer",75,12,0,0,0
"1071","CSN","CT-CSN-2-27",4.80447,-56.13009,"120m buffer",75,47,0,0,0
"1072","CSN","CT-CSN-2-28",4.81733,-56.13031,"30m buffer",75,3,0,0,0
"1073","CSN","CT-CSN-2-28",4.81733,-56.13031,"60m buffer",75,12,0,0,0
"1074","CSN","CT-CSN-2-28",4.81733,-56.13031,"120m buffer",75,46,0,0,0
"1075","CSN","CT-CSN-2-29",4.81728,-56.11764,"30m buffer",75,4,0,0,0
"1076","CSN","CT-CSN-2-29",4.81728,-56.11764,"60m buffer",75,14,0,0,0
"1077","CSN","CT-CSN-2-29",4.81728,-56.11764,"120m buffer",75,48,0,0,0
"1078","CSN","CT-CSN-2-30",4.82994,-56.11745,"30m buffer",75,3,0,0,0
"1079","CSN","CT-CSN-2-30",4.82994,-56.11745,"60m buffer",75,11,0,0,0
"1080","CSN","CT-CSN-2-30",4.82994,-56.11745,"120m buffer",75,47,0,0,0
"1081","KRP","CT-KRP-1-01",4.9835355,8.7998739,"30m buffer",75,4,0,0,0
"1082","KRP","CT-KRP-1-01",4.9835355,8.7998739,"60m buffer",75,13,0,0,0
"1083","KRP","CT-KRP-1-01",4.9835355,8.7998739,"120m buffer",75,49,0,0,0
"1084","KRP","CT-KRP-1-02",4.9836216,8.8124754,"30m buffer",75,3,0,0,0
"1085","KRP","CT-KRP-1-02",4.9836216,8.8124754,"60m buffer",75,10,0,0,0
"1086","KRP","CT-KRP-1-02",4.9836216,8.8124754,"120m buffer",75,45,0,0,0
"1087","KRP","CT-KRP-1-03",4.9837059,8.8247796,"30m buffer",75,3,0,0,0
"1088","KRP","CT-KRP-1-03",4.9837059,8.8247796,"60m buffer",75,13,0,0,0
"1089","KRP","CT-KRP-1-03",4.9837059,8.8247796,"120m buffer",75,49,0,0,0
"1090","KRP","CT-KRP-1-04",4.9836429,8.8376593,"30m buffer",75,2,0,0,0
"1091","KRP","CT-KRP-1-04",4.9836429,8.8376593,"60m buffer",75,13,0,0,0
"1092","KRP","CT-KRP-1-04",4.9836429,8.8376593,"120m buffer",75,46,0,0,0
"1093","KRP","CT-KRP-1-05",4.9962324,8.7997082,"30m buffer",75,2,0,0,0
"1094","KRP","CT-KRP-1-05",4.9962324,8.7997082,"60m buffer",75,12,0,0,0
"1095","KRP","CT-KRP-1-05",4.9962324,8.7997082,"120m buffer",75,45,0,0,0
"1096","KRP","CT-KRP-1-06",4.9962411,8.8123617,"30m buffer",75,4,0,0,0
"1097","KRP","CT-KRP-1-06",4.9962411,8.8123617,"60m buffer",75,12,0,0,0
"1098","KRP","CT-KRP-1-06",4.9962411,8.8123617,"120m buffer",75,52,0,0,0
"1099","KRP","CT-KRP-1-07",4.9962899,8.8248002,"30m buffer",75,4,0,0,0
"1100","KRP","CT-KRP-1-07",4.9962899,8.8248002,"60m buffer",75,13,0,0,0
"1101","KRP","CT-KRP-1-07",4.9962899,8.8248002,"120m buffer",75,49,0,0,0
"1102","KRP","CT-KRP-1-08",4.9962784,8.8374777,"30m buffer",75,2,0,0,0
"1103","KRP","CT-KRP-1-08",4.9962784,8.8374777,"60m buffer",75,12,0,0,0
"1104","KRP","CT-KRP-1-08",4.9962784,8.8374777,"120m buffer",75,45,0,0,0
"1105","KRP","CT-KRP-1-09",4.9963195,8.8503525,"30m buffer",75,3,0,0,0
"1106","KRP","CT-KRP-1-09",4.9963195,8.8503525,"60m buffer",75,13,0,0,0
"1107","KRP","CT-KRP-1-09",4.9963195,8.8503525,"120m buffer",75,48,0,0,0
"1108","KRP","CT-KRP-1-10",5.0090523,8.7998925,"30m buffer",75,4,0,0,0
"1109","KRP","CT-KRP-1-10",5.0090523,8.7998925,"60m buffer",75,12,0,0,0
"1110","KRP","CT-KRP-1-10",5.0090523,8.7998925,"120m buffer",75,50,0,0,0
"1111","KRP","CT-KRP-1-11",5.0089393,8.8124444,"30m buffer",75,3,0,0,0
"1112","KRP","CT-KRP-1-11",5.0089393,8.8124444,"60m buffer",75,11,0,0,0
"1113","KRP","CT-KRP-1-11",5.0089393,8.8124444,"120m buffer",75,48,0,0,0
"1114","KRP","CT-KRP-1-12",5.0090122,8.8250992,"30m buffer",75,4,0,0,0
"1115","KRP","CT-KRP-1-12",5.0090122,8.8250992,"60m buffer",75,12,0,0,0
"1116","KRP","CT-KRP-1-12",5.0090122,8.8250992,"120m buffer",75,49,0,0,0
"1117","KRP","CT-KRP-1-13",5.0091152,8.8379419,"30m buffer",75,3,0,0,0
"1118","KRP","CT-KRP-1-13",5.0091152,8.8379419,"60m buffer",75,13,0,0,0
"1119","KRP","CT-KRP-1-13",5.0091152,8.8379419,"120m buffer",75,49,0,0,0
"1120","KRP","CT-KRP-1-14",5.0092092,8.8503738,"30m buffer",75,3,0,0,0
"1121","KRP","CT-KRP-1-14",5.0092092,8.8503738,"60m buffer",75,12,0,0,0
"1122","KRP","CT-KRP-1-14",5.0092092,8.8503738,"120m buffer",75,47,0,0,0
"1123","KRP","CT-KRP-1-15",5.0091493,8.8629343,"30m buffer",75,2,0,0,0
"1124","KRP","CT-KRP-1-15",5.0091493,8.8629343,"60m buffer",75,12,0,0,0
"1125","KRP","CT-KRP-1-15",5.0091493,8.8629343,"120m buffer",75,45,0,0,0
"1126","KRP","CT-KRP-1-16",5.0214766,8.7997027,"30m buffer",75,2,0,0,0
"1127","KRP","CT-KRP-1-16",5.0214766,8.7997027,"60m buffer",75,11,0,0,0
"1128","KRP","CT-KRP-1-16",5.0214766,8.7997027,"120m buffer",75,47,0,0,0
"1129","KRP","CT-KRP-1-17",5.0216883,8.8124117,"30m buffer",75,2,0,0,0
"1130","KRP","CT-KRP-1-17",5.0216883,8.8124117,"60m buffer",75,11,0,0,0
"1131","KRP","CT-KRP-1-17",5.0216883,8.8124117,"120m buffer",75,47,0,0,0
"1132","KRP","CT-KRP-1-18",5.021711,8.8250855,"30m buffer",75,3,0,0,0
"1133","KRP","CT-KRP-1-18",5.021711,8.8250855,"60m buffer",75,12,0,0,0
"1134","KRP","CT-KRP-1-18",5.021711,8.8250855,"120m buffer",75,47,0,0,0
"1135","KRP","CT-KRP-1-19",5.0217692,8.8376088,"30m buffer",75,4,0,0,0
"1136","KRP","CT-KRP-1-19",5.0217692,8.8376088,"60m buffer",75,12,0,0,0
"1137","KRP","CT-KRP-1-19",5.0217692,8.8376088,"120m buffer",75,49,0,0,0
"1138","KRP","CT-KRP-1-20",5.021649,8.8504387,"30m buffer",75,2,0,0,0
"1139","KRP","CT-KRP-1-20",5.021649,8.8504387,"60m buffer",75,12,0,0,0
"1140","KRP","CT-KRP-1-20",5.021649,8.8504387,"120m buffer",75,45,0,0,0
"1141","KRP","CT-KRP-1-21",5.0215187,8.8629512,"30m buffer",75,4,0,0,0
"1142","KRP","CT-KRP-1-21",5.0215187,8.8629512,"60m buffer",75,12,0,0,0
"1143","KRP","CT-KRP-1-21",5.0215187,8.8629512,"120m buffer",75,49,0,0,0
"1144","KRP","CT-KRP-1-22",5.0344165,8.7998525,"30m buffer",75,2,0,0,0
"1145","KRP","CT-KRP-1-22",5.0344165,8.7998525,"60m buffer",75,12,0,0,0
"1146","KRP","CT-KRP-1-22",5.0344165,8.7998525,"120m buffer",75,46,0,0,0
"1147","KRP","CT-KRP-1-23",5.0342872,8.8124291,"30m buffer",75,4,0,0,0
"1148","KRP","CT-KRP-1-23",5.0342872,8.8124291,"60m buffer",75,13,0,0,0
"1149","KRP","CT-KRP-1-23",5.0342872,8.8124291,"120m buffer",75,49,0,0,0
"1150","KRP","CT-KRP-1-24",5.0343308,8.825156,"30m buffer",75,4,0,0,0
"1151","KRP","CT-KRP-1-24",5.0343308,8.825156,"60m buffer",75,12,0,0,0
"1152","KRP","CT-KRP-1-24",5.0343308,8.825156,"120m buffer",75,50,0,0.04,0
"1153","KRP","CT-KRP-1-25",5.0344323,8.8377376,"30m buffer",75,3,0,0,0
"1154","KRP","CT-KRP-1-25",5.0344323,8.8377376,"60m buffer",75,10,0,0,0
"1155","KRP","CT-KRP-1-25",5.0344323,8.8377376,"120m buffer",75,46,0,0,0
"1156","KRP","CT-KRP-1-26",5.0342788,8.8504655,"30m buffer",75,4,0,0,0
"1157","KRP","CT-KRP-1-26",5.0342788,8.8504655,"60m buffer",75,13,0,0,0
"1158","KRP","CT-KRP-1-26",5.0342788,8.8504655,"120m buffer",75,49,0,0,0
"1159","KRP","CT-KRP-1-27",5.034263,8.8632075,"30m buffer",75,4,0,0,0
"1160","KRP","CT-KRP-1-27",5.034263,8.8632075,"60m buffer",75,12,0,0,0
"1161","KRP","CT-KRP-1-27",5.034263,8.8632075,"120m buffer",75,49,0,0,0
"1162","KRP","CT-KRP-1-28",5.0343953,8.8754398,"30m buffer",75,3,0,0,0
"1163","KRP","CT-KRP-1-28",5.0343953,8.8754398,"60m buffer",75,13,0,0,0
"1164","KRP","CT-KRP-1-28",5.0343953,8.8754398,"120m buffer",75,49,0,0,0
"1165","KRP","CT-KRP-1-29",5.0469497,8.8627716,"30m buffer",75,1,0,0,0
"1166","KRP","CT-KRP-1-29",5.0469497,8.8627716,"60m buffer",75,9,0,0,0
"1167","KRP","CT-KRP-1-29",5.0469497,8.8627716,"120m buffer",75,45,0,0,0
"1168","KRP","CT-KRP-1-30",5.0471399,8.8754032,"30m buffer",75,4,0,0,0
"1169","KRP","CT-KRP-1-30",5.0471399,8.8754032,"60m buffer",75,12,0,0,0
"1170","KRP","CT-KRP-1-30",5.0471399,8.8754032,"120m buffer",75,49,0,0,0
"1171","KRP","CT-KRP-2-01",5.047076,8.7999964,"30m buffer",75,2,0,0,0
"1172","KRP","CT-KRP-2-01",5.047076,8.7999964,"60m buffer",75,12,0,0,0
